"source_id","source_sheet","domain","subdomain","measure_family","reviewed_by","reviewed_at","note"
"economic_annex","CUADRO 35","monetary_financial","public_sector_deposits_at_bcp","level","unreviewed","","Audit-derived from the published table title; not an economic review."
"economic_annex","CUADRO 36","fiscal","central_government_budget_execution","flow","unreviewed","","Audit-derived from the published table title; not an economic review."
"economic_annex","CUADRO 37","balance_of_payments","bop_standard_presentation","flow","unreviewed","","Audit-derived from the published table title; not an economic review."
"economic_annex","CUADRO 38","balance_of_payments","current_account","flow","unreviewed","","Audit-derived from the published table title; not an economic review."
"economic_annex","CUADRO 39","balance_of_payments","financial_account","flow","unreviewed","","Audit-derived from the published table title; not an economic review."
"economic_annex","CUADRO 40","balance_of_payments","bop_analytical_presentation","flow","unreviewed","","Audit-derived from the published table title; not an economic review."
"economic_annex","CUADRO 41","balance_of_payments","international_investment_position","level","unreviewed","","Audit-derived from the published table title; not an economic review."
"economic_annex","CUADRO 42","balance_of_payments","direct_investment","level","unreviewed","","Audit-derived from the published table title; not an economic review."
"economic_annex","CUADRO 4a","national_accounts","gdp_by_activity","structure","unreviewed","","Audit-derived from the published table title; not an economic review."
"economic_annex","CUADRO 4b","national_accounts","gdp_by_activity","structure","unreviewed","","Audit-derived from the published table title; not an economic review."
"economic_annex","CUADRO 5","national_accounts","gdp_by_expenditure","level","unreviewed","","Audit-derived from the published table title; not an economic review."
"economic_annex","CUADRO 55","external_reserves_fx","binational_entity_fx_inflows","flow","unreviewed","","Audit-derived from the published table title; not an economic review."
"economic_annex","CUADRO 56a","external_reserves_fx","net_international_reserves","level","unreviewed","","Audit-derived from the published table title; not an economic review."
"economic_annex","CUADRO 56b","external_reserves_fx","net_international_reserves","level","unreviewed","","Audit-derived from the published table title; not an economic review."
"economic_annex","CUADRO 57a","external_reserves_fx","reserve_returns","rate","unreviewed","","Audit-derived from the published table title; not an economic review."
"economic_annex","CUADRO 57b","external_reserves_fx","reserve_interest_income","flow","unreviewed","","Audit-derived from the published table title; not an economic review."
"economic_annex","CUADRO 58","external_reserves_fx","workers_remittances","flow","unreviewed","","Audit-derived from the published table title; not an economic review."
"economic_annex","CUADRO 59","external_debt","public_external_debt","level","unreviewed","","Audit-derived from the published table title; not an economic review."
"economic_annex","CUADRO 6","national_accounts","quarterly_gdp_by_activity","level","unreviewed","","Audit-derived from the published table title; not an economic review."
"economic_annex","CUADRO 6 (Cont.)","national_accounts","quarterly_gdp_by_activity","level","unreviewed","","Audit-derived from the published table title; not an economic review."
"economic_annex","CUADRO 60a","external_reserves_fx","nominal_exchange_rate","rate","unreviewed","","Audit-derived from the published table title; not an economic review."
"economic_annex","CUADRO 60b","external_reserves_fx","real_effective_exchange_rate","index","unreviewed","","Audit-derived from the published table title; not an economic review."
"economic_annex","CUADRO 60c","external_reserves_fx","real_bilateral_exchange_rate","index","unreviewed","","Audit-derived from the published table title; not an economic review."
"economic_annex","CUADRO 61","external_reserves_fx","local_fx_market_turnover","flow","unreviewed","","Audit-derived from the published table title; not an economic review."
"economic_annex","CUADRO 6a","national_accounts","quarterly_gdp_by_activity","level","unreviewed","","Audit-derived from the published table title; not an economic review."
"economic_annex","CUADRO 6a (Cont.)","national_accounts","quarterly_gdp_by_activity","level","unreviewed","","Audit-derived from the published table title; not an economic review."
"economic_annex","CUADRO 7","national_accounts","quarterly_gdp_by_expenditure","level","unreviewed","","Audit-derived from the published table title; not an economic review."
"economic_annex","CUADRO 7 (Cont.)","national_accounts","quarterly_gdp_by_expenditure","level","unreviewed","","Audit-derived from the published table title; not an economic review."
"economic_annex","CUADRO 7a","national_accounts","quarterly_gdp_by_expenditure","level","unreviewed","","Audit-derived from the published table title; not an economic review."
"economic_annex","CUADRO 7a (Cont.)","national_accounts","quarterly_gdp_by_expenditure","level","unreviewed","","Audit-derived from the published table title; not an economic review."
"economic_annex","CUADRO 8","national_accounts","unclassified","unknown","unreviewed","","Audit-derived from the published table title; not an economic review."
"economic_annex","CUADRO 9","activity_indicators","imaep","index","unreviewed","","Audit-derived from the published table title; not an economic review."
"economic_annex","CUADRO 9 a","activity_indicators","imaep","index","unreviewed","","Audit-derived from the published table title; not an economic review."
"economic_annex","Cuadro 21 a","monetary_financial","monetary_aggregates","level","unreviewed","","Audit-derived from the published table title; not an economic review."
"economic_annex","Cuadro 43","trade","goods_balance","flow","unreviewed","","Audit-derived from the published table title; not an economic review."
"economic_annex","Cuadro 44a","trade","exports_by_product","flow","unreviewed","","Audit-derived from the published table title; not an economic review."
"economic_annex","Cuadro 44b","trade","exports_by_product_quantity","flow","unreviewed","","Audit-derived from the published table title; not an economic review."
"economic_annex","Cuadro 45","trade","registered_exports","flow","unreviewed","","Audit-derived from the published table title; not an economic review."
"economic_annex","Cuadro 46a","trade","exports_by_processing_level","flow","unreviewed","","Audit-derived from the published table title; not an economic review."
"economic_annex","Cuadro 46b","trade","exports_by_processing_level_quantity","flow","unreviewed","","Audit-derived from the published table title; not an economic review."
"economic_annex","Cuadro 47","trade","exports_by_product","flow","unreviewed","","Audit-derived from the published table title; not an economic review."
"economic_annex","Cuadro 48","trade","exports_by_customs_regime","flow","unreviewed","","Audit-derived from the published table title; not an economic review."
"economic_annex","Cuadro 49","trade","international_commodity_prices","price","unreviewed","","Audit-derived from the published table title; not an economic review."
"economic_annex","Cuadro 50","trade","registered_imports","flow","unreviewed","","Audit-derived from the published table title; not an economic review."
"economic_annex","Cuadro 51a","trade","imports_by_goods_type","flow","unreviewed","","Audit-derived from the published table title; not an economic review."
"economic_annex","Cuadro 51b","trade","imports_by_goods_type_quantity","flow","unreviewed","","Audit-derived from the published table title; not an economic review."
"economic_annex","Cuadro 52a","trade","imports_domestic_use_and_tourism_regime","flow","unreviewed","","Audit-derived from the published table title; not an economic review."
"economic_annex","Cuadro 52b","trade","imports_domestic_use_and_tourism_regime_quantity","flow","unreviewed","","Audit-derived from the published table title; not an economic review."
"economic_annex","Cuadro 53a","trade","imports_by_processing_level","flow","unreviewed","","Audit-derived from the published table title; not an economic review."
"economic_annex","Cuadro 53b","trade","imports_by_processing_level_quantity","flow","unreviewed","","Audit-derived from the published table title; not an economic review."
"economic_annex","Cuadro 54","trade","imports_by_customs_regime","flow","unreviewed","","Audit-derived from the published table title; not an economic review."
"economic_annex","Índice","reference","table_of_contents","not_applicable","unreviewed","","Audit-derived from the published table title; not an economic review."
"financial_indicators","1.1","monetary_financial","interest_rates_banks","rate","unreviewed","","Audit-derived from the published table name; not an economic review. The measure family separates the two things this source publishes over one shared portfolio taxonomy. Cuadro Nº 1.1 — Tasas de interés nominales - Bancos."
"financial_indicators","1.2","monetary_financial","interest_rates_banks","rate","unreviewed","","Audit-derived from the published table name; not an economic review. The measure family separates the two things this source publishes over one shared portfolio taxonomy. Cuadro Nº 1.2 — Tasas de interés efectivas - Bancos."
"financial_indicators","2.1","monetary_financial","interest_rates_banks","rate","unreviewed","","Audit-derived from the published table name; not an economic review. The measure family separates the two things this source publishes over one shared portfolio taxonomy. Cuadro Nº 2.1 — Tasas de interés nominales desglosadas por plazos - Bancos."
"financial_indicators","2.2","monetary_financial","interest_rates_banks","rate","unreviewed","","Audit-derived from the published table name; not an economic review. The measure family separates the two things this source publishes over one shared portfolio taxonomy. Cuadro Nº 2.2 — Tasas de interés efectivas desglosadas por plazos - Bancos."
"financial_indicators","3.1","monetary_financial","interest_rates_banks","rate","unreviewed","","Audit-derived from the published table name; not an economic review. The measure family separates the two things this source publishes over one shared portfolio taxonomy. Cuadro Nº 3.1 — Tasas de interés nominales - Bancos."
"financial_indicators","3.2","monetary_financial","interest_rates_banks","rate","unreviewed","","Audit-derived from the published table name; not an economic review. The measure family separates the two things this source publishes over one shared portfolio taxonomy. Cuadro Nº 3.2 — Tasas de interés efectivas - Bancos."
"financial_indicators","4","monetary_financial","credit_balances_banks","level","unreviewed","","Audit-derived from the published table name; not an economic review. The measure family separates the two things this source publishes over one shared portfolio taxonomy. Cuadro Nº 4 — Saldos desglosados por plazo y cartera - Bancos."
"financial_indicators","5","monetary_financial","interest_rates_finance_companies","rate","unreviewed","","Audit-derived from the published table name; not an economic review. The measure family separates the two things this source publishes over one shared portfolio taxonomy. Cuadro Nº 5 — Tasas de interés efectivas - Financieras."
"financial_indicators","6","monetary_financial","interest_rates_finance_companies","rate","unreviewed","","Audit-derived from the published table name; not an economic review. The measure family separates the two things this source publishes over one shared portfolio taxonomy. Cuadro Nº 6 — Tasas de interés efectivas desglosadas por plazos - Financieras."
"financial_indicators","7","monetary_financial","credit_balances_finance_companies","level","unreviewed","","Audit-derived from the published table name; not an economic review. The measure family separates the two things this source publishes over one shared portfolio taxonomy. Cuadro Nº 7 — Saldos desglosados por plazo y cartera - Financieras."
"financial_indicators","8","monetary_financial","international_reference_rates","rate","unreviewed","","Audit-derived from the published table name; not an economic review. The measure family separates the two things this source publishes over one shared portfolio taxonomy. International reference and policy rates. The worksheet publishes no table name of its own, so the measure dimension is left underived; the domain here rests on the row labels (PRIME, SOFR, LIBOR, Tasa Selic, central bank policy rates)."
